lat_box,lng_box,half_year,risk_factor,relative_risk_cleaned,relative_risk_cleaned_truncatedat2
27.5,115,spring_summer,negative_dry_relative_risk,1,1
27.5,117.5,spring_summer,positive_wet_relative_risk,0,0
27.5,117.5,spring_summer,negative_wet_relative_risk,4.32,2
27.5,117.5,spring_summer,positive_dry_relative_risk,1,1
27.5,117.5,spring_summer,negative_dry_relative_risk,1,1
27.5,117.5,fall_winter,positive_wet_relative_risk,18,2
27.5,117.5,fall_winter,negative_wet_relative_risk,1,1
27.5,117.5,fall_winter,positive_dry_relative_risk,1,1
27.5,117.5,fall_winter,negative_dry_relative_risk,1,1
27.5,120,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
27.5,120,fall_winter,negative_wet_relative_risk,0,0
27.5,120,fall_winter,positive_dry_relative_risk,18,2
27.5,120,fall_winter,negative_dry_relative_risk,18,2
27.5,120,spring_summer,positive_wet_relative_risk,0.6781789638932496,0.6781789638932496
27.5,120,spring_summer,negative_wet_relative_risk,0.2057142857142857,0.2057142857142857
27.5,120,spring_summer,positive_dry_relative_risk,1,1
27.5,120,spring_summer,negative_dry_relative_risk,1,1
27.5,127.5,spring_summer,positive_wet_relative_risk,18,2
27.5,127.5,spring_summer,negative_wet_relative_risk,18,2
27.5,127.5,spring_summer,positive_dry_relative_risk,1,1
27.5,127.5,spring_summer,negative_dry_relative_risk,1,1
30,-117.5,fall_winter,positive_wet_relative_risk,2.430769230769231,2
30,-117.5,fall_winter,negative_wet_relative_risk,0,0
30,-117.5,fall_winter,positive_dry_relative_risk,0.7292307692307692,0.7292307692307692
30,-117.5,fall_winter,negative_dry_relative_risk,0.27008547008547007,0.27008547008547007
30,-117.5,spring_summer,positive_wet_relative_risk,0.7912087912087913,0.7912087912087913
30,-117.5,spring_summer,negative_wet_relative_risk,0.7200000000000001,0.7200000000000001
30,-117.5,spring_summer,positive_dry_relative_risk,0,0
30,-117.5,spring_summer,negative_dry_relative_risk,1.4400000000000002,1.4400000000000002
30,-115,fall_winter,positive_wet_relative_risk,0,0
30,-115,fall_winter,negative_wet_relative_risk,0,0
30,-115,fall_winter,positive_dry_relative_risk,1,1
30,-115,fall_winter,negative_dry_relative_risk,1,1
30,-115,spring_summer,positive_wet_relative_risk,18,2
30,-115,spring_summer,negative_wet_relative_risk,1,1
30,-115,spring_summer,positive_dry_relative_risk,1,1
30,-115,spring_summer,negative_dry_relative_risk,1,1
30,-112.5,fall_winter,positive_wet_relative_risk,0,0
30,-112.5,fall_winter,negative_wet_relative_risk,0,0
30,-112.5,fall_winter,positive_dry_relative_risk,1,1
30,-112.5,fall_winter,negative_dry_relative_risk,1,1
30,-110,spring_summer,positive_wet_relative_risk,0,0
30,-110,spring_summer,negative_wet_relative_risk,0,0
30,-110,spring_summer,positive_dry_relative_risk,0,0
30,-110,spring_summer,negative_dry_relative_risk,0,0
30,-107.5,spring_summer,positive_wet_relative_risk,0,0
30,-107.5,spring_summer,negative_wet_relative_risk,0.43200000000000005,0.43200000000000005
30,-107.5,spring_summer,positive_dry_relative_risk,0,0
30,-107.5,spring_summer,negative_dry_relative_risk,0,0
30,-107.5,fall_winter,positive_wet_relative_risk,1,1
30,-107.5,fall_winter,negative_wet_relative_risk,18,2
30,-107.5,fall_winter,positive_dry_relative_risk,1,1
30,-107.5,fall_winter,negative_dry_relative_risk,1,1
30,-105,spring_summer,positive_wet_relative_risk,18,2
30,-105,spring_summer,negative_wet_relative_risk,1,1
30,-105,spring_summer,positive_dry_relative_risk,1,1
30,-105,spring_summer,negative_dry_relative_risk,1,1
30,-100,fall_winter,positive_wet_relative_risk,0,0
30,-100,fall_winter,negative_wet_relative_risk,0,0
30,-100,fall_winter,positive_dry_relative_risk,1,1
30,-100,fall_winter,negative_dry_relative_risk,1,1
30,-100,spring_summer,positive_wet_relative_risk,2.967032967032967,2
30,-100,spring_summer,negative_wet_relative_risk,1.62,1.62
30,-100,spring_summer,positive_dry_relative_risk,1,1
30,-100,spring_summer,negative_dry_relative_risk,1,1
30,-97.5,fall_winter,positive_wet_relative_risk,0.4557692307692308,0.4557692307692308
30,-97.5,fall_winter,negative_wet_relative_risk,0.33760683760683763,0.33760683760683763
30,-97.5,fall_winter,positive_dry_relative_risk,1,1
30,-97.5,fall_winter,negative_dry_relative_risk,1,1
30,-97.5,spring_summer,positive_wet_relative_risk,0.19780219780219782,0.19780219780219782
30,-97.5,spring_summer,negative_wet_relative_risk,0.54,0.54
30,-97.5,spring_summer,positive_dry_relative_risk,1,1
30,-97.5,spring_summer,negative_dry_relative_risk,18,2
30,-95,fall_winter,positive_wet_relative_risk,0.8102564102564103,0.8102564102564103
30,-95,fall_winter,negative_wet_relative_risk,0,0
30,-95,fall_winter,positive_dry_relative_risk,1,1
30,-95,fall_winter,negative_dry_relative_risk,1,1
30,-95,spring_summer,positive_wet_relative_risk,0.989010989010989,0.989010989010989
30,-95,spring_summer,negative_wet_relative_risk,0.18000000000000002,0.18000000000000002
30,-95,spring_summer,positive_dry_relative_risk,1,1
30,-95,spring_summer,negative_dry_relative_risk,1,1
30,-92.5,fall_winter,positive_wet_relative_risk,0.8955465587044534,0.8955465587044534
30,-92.5,fall_winter,negative_wet_relative_risk,0.7818263607737291,0.7818263607737291
30,-92.5,fall_winter,positive_dry_relative_risk,0,0
30,-92.5,fall_winter,negative_dry_relative_risk,8.102564102564102,2
30,-92.5,spring_summer,positive_wet_relative_risk,0.989010989010989,0.989010989010989
30,-92.5,spring_summer,negative_wet_relative_risk,0.48000000000000004,0.48000000000000004
30,-92.5,spring_summer,positive_dry_relative_risk,1,1
30,-92.5,spring_summer,negative_dry_relative_risk,18,2
30,-90,fall_winter,positive_wet_relative_risk,0.7652421652421653,0.7652421652421653
30,-90,fall_winter,negative_wet_relative_risk,0.7502374169040835,0.7502374169040835
30,-90,fall_winter,positive_dry_relative_risk,0,0
30,-90,fall_winter,negative_dry_relative_risk,0.6752136752136753,0.6752136752136753
30,-90,spring_summer,positive_wet_relative_risk,0.6050420168067226,0.6050420168067226
30,-90,spring_summer,negative_wet_relative_risk,0.5929411764705883,0.5929411764705883
30,-90,spring_summer,positive_dry_relative_risk,0,0
30,-90,spring_summer,negative_dry_relative_risk,0,0
30,-87.5,spring_summer,positive_wet_relative_risk,1.186813186813187,1.186813186813187
30,-87.5,spring_summer,negative_wet_relative_risk,1.08,1.08
30,-87.5,spring_summer,positive_dry_relative_risk,1,1
30,-87.5,spring_summer,negative_dry_relative_risk,1,1
30,-87.5,fall_winter,positive_wet_relative_risk,18,2
30,-87.5,fall_winter,negative_wet_relative_risk,18,2
30,-87.5,fall_winter,positive_dry_relative_risk,1,1
30,-87.5,fall_winter,negative_dry_relative_risk,1,1
30,-85,fall_winter,positive_wet_relative_risk,0.48615384615384616,0.48615384615384616
30,-85,fall_winter,negative_wet_relative_risk,1.0803418803418803,1.0803418803418803
30,-85,fall_winter,positive_dry_relative_risk,1,1
30,-85,fall_winter,negative_dry_relative_risk,1,1
30,-85,spring_summer,positive_wet_relative_risk,0.29670329670329676,0.29670329670329676
30,-85,spring_summer,negative_wet_relative_risk,0.27,0.27
30,-85,spring_summer,positive_dry_relative_risk,1,1
30,-85,spring_summer,negative_dry_relative_risk,1,1
30,-82.5,spring_summer,positive_wet_relative_risk,0.29670329670329676,0.29670329670329676
30,-82.5,spring_summer,negative_wet_relative_risk,0.27,0.27
30,-82.5,spring_summer,positive_dry_relative_risk,0,0
30,-82.5,spring_summer,negative_dry_relative_risk,0,0
30,-82.5,fall_winter,positive_wet_relative_risk,0.6076923076923078,0.6076923076923078
30,-82.5,fall_winter,negative_wet_relative_risk,0,0
30,-82.5,fall_winter,positive_dry_relative_risk,1,1
30,-82.5,fall_winter,negative_dry_relative_risk,1,1
30,-17.5,fall_winter,positive_wet_relative_risk,0.6076923076923078,0.6076923076923078
30,-17.5,fall_winter,negative_wet_relative_risk,0,0
30,-17.5,fall_winter,positive_dry_relative_risk,1,1
30,-17.5,fall_winter,negative_dry_relative_risk,1,1
30,-17.5,spring_summer,positive_wet_relative_risk,1,1
30,-17.5,spring_summer,negative_wet_relative_risk,1,1
30,-17.5,spring_summer,positive_dry_relative_risk,1,1
30,-17.5,spring_summer,negative_dry_relative_risk,18,2
30,-10,fall_winter,positive_wet_relative_risk,3.6461538461538465,2
30,-10,fall_winter,negative_wet_relative_risk,8.102564102564102,2
30,-10,fall_winter,positive_dry_relative_risk,0,0
30,-10,fall_winter,negative_dry_relative_risk,0,0
30,-10,spring_summer,positive_wet_relative_risk,1,1
30,-10,spring_summer,negative_wet_relative_risk,18,2
30,-10,spring_summer,positive_dry_relative_risk,1,1
30,-10,spring_summer,negative_dry_relative_risk,1,1
30,-7.5,fall_winter,positive_wet_relative_risk,18,2
30,-7.5,fall_winter,negative_wet_relative_risk,18,2
30,-7.5,fall_winter,positive_dry_relative_risk,1.2153846153846155,1.2153846153846155
30,-7.5,fall_winter,negative_dry_relative_risk,0,0
30,-7.5,spring_summer,positive_wet_relative_risk,2.373626373626374,2
30,-7.5,spring_summer,negative_wet_relative_risk,2.16,2
30,-7.5,spring_summer,positive_dry_relative_risk,1,1
30,-7.5,spring_summer,negative_dry_relative_risk,1,1
30,-5,spring_summer,positive_wet_relative_risk,0,0
30,-5,spring_summer,negative_wet_relative_risk,0,0
30,-5,spring_summer,positive_dry_relative_risk,1,1
30,-5,spring_summer,negative_dry_relative_risk,1,1
30,-5,fall_winter,positive_wet_relative_risk,18,2
30,-5,fall_winter,negative_wet_relative_risk,18,2
30,-5,fall_winter,positive_dry_relative_risk,1,1
30,-5,fall_winter,negative_dry_relative_risk,1,1
30,-2.5,fall_winter,positive_wet_relative_risk,18,2
30,-2.5,fall_winter,negative_wet_relative_risk,1,1
30,-2.5,fall_winter,positive_dry_relative_risk,1.2153846153846155,1.2153846153846155
30,-2.5,fall_winter,negative_dry_relative_risk,1.3504273504273505,1.3504273504273505
30,-2.5,spring_summer,positive_wet_relative_risk,18,2
30,-2.5,spring_summer,negative_wet_relative_risk,1,1
30,-2.5,spring_summer,positive_dry_relative_risk,1,1
30,-2.5,spring_summer,negative_dry_relative_risk,1,1
30,0,fall_winter,positive_wet_relative_risk,2.430769230769231,2
30,0,fall_winter,negative_wet_relative_risk,4.051282051282051,2
30,0,fall_winter,positive_dry_relative_risk,1,1
30,0,fall_winter,negative_dry_relative_risk,1,1
30,2.5,fall_winter,positive_wet_relative_risk,0,0
30,2.5,fall_winter,negative_wet_relative_risk,1.3504273504273505,1.3504273504273505
30,2.5,fall_winter,positive_dry_relative_risk,1,1
30,2.5,fall_winter,negative_dry_relative_risk,1,1
30,2.5,spring_summer,positive_wet_relative_risk,0,0
30,2.5,spring_summer,negative_wet_relative_risk,0,0
30,2.5,spring_summer,positive_dry_relative_risk,1,1
30,2.5,spring_summer,negative_dry_relative_risk,1,1
30,5,fall_winter,positive_wet_relative_risk,1,1
30,5,fall_winter,negative_wet_relative_risk,18,2
30,5,fall_winter,positive_dry_relative_risk,0,0
30,5,fall_winter,negative_dry_relative_risk,0,0
30,5,spring_summer,positive_wet_relative_risk,0,0
30,5,spring_summer,negative_wet_relative_risk,0,0
30,5,spring_summer,positive_dry_relative_risk,1,1
30,5,spring_summer,negative_dry_relative_risk,1,1
30,7.5,spring_summer,positive_wet_relative_risk,1,1
30,7.5,spring_summer,negative_wet_relative_risk,1,1
30,7.5,spring_summer,positive_dry_relative_risk,0,0
30,7.5,spring_summer,negative_dry_relative_risk,0,0
30,10,fall_winter,positive_wet_relative_risk,0,0
30,10,fall_winter,negative_wet_relative_risk,0,0
30,10,fall_winter,positive_dry_relative_risk,1,1
30,10,fall_winter,negative_dry_relative_risk,1,1
30,12.5,fall_winter,positive_wet_relative_risk,0,0
30,12.5,fall_winter,negative_wet_relative_risk,0.6752136752136753,0.6752136752136753
30,12.5,fall_winter,positive_dry_relative_risk,1,1
30,12.5,fall_winter,negative_dry_relative_risk,1,1
30,25,spring_summer,positive_wet_relative_risk,1,1
30,25,spring_summer,negative_wet_relative_risk,1,1
30,25,spring_summer,positive_dry_relative_risk,18,2
30,25,spring_summer,negative_dry_relative_risk,1,1
30,27.5,fall_winter,positive_wet_relative_risk,2.430769230769231,2
30,27.5,fall_winter,negative_wet_relative_risk,1.3504273504273505,1.3504273504273505
30,27.5,fall_winter,positive_dry_relative_risk,1,1
30,27.5,fall_winter,negative_dry_relative_risk,1,1
30,30,fall_winter,positive_wet_relative_risk,2.430769230769231,2
30,30,fall_winter,negative_wet_relative_risk,2.700854700854701,2
30,30,fall_winter,positive_dry_relative_risk,1,1
30,30,fall_winter,negative_dry_relative_risk,18,2
30,30,spring_summer,positive_wet_relative_risk,18,2
30,30,spring_summer,negative_wet_relative_risk,1,1
30,30,spring_summer,positive_dry_relative_risk,18,2
30,30,spring_summer,negative_dry_relative_risk,1,1
30,32.5,spring_summer,positive_wet_relative_risk,18,2
30,32.5,spring_summer,negative_wet_relative_risk,1,1
30,32.5,spring_summer,positive_dry_relative_risk,0,0
30,32.5,spring_summer,negative_dry_relative_risk,2.16,2
30,32.5,fall_winter,positive_wet_relative_risk,1.8230769230769233,1.8230769230769233
30,32.5,fall_winter,negative_wet_relative_risk,1.3504273504273505,1.3504273504273505
30,32.5,fall_winter,positive_dry_relative_risk,1,1
30,32.5,fall_winter,negative_dry_relative_risk,18,2
30,35,fall_winter,positive_wet_relative_risk,0.9115384615384616,0.9115384615384616
30,35,fall_winter,negative_wet_relative_risk,2.0256410256410255,2
30,35,fall_winter,positive_dry_relative_risk,1,1
30,35,fall_winter,negative_dry_relative_risk,18,2
30,35,spring_summer,positive_wet_relative_risk,18,2
30,35,spring_summer,negative_wet_relative_risk,1,1
30,35,spring_summer,positive_dry_relative_risk,1,1
30,35,spring_summer,negative_dry_relative_risk,18,2
30,42.5,fall_winter,positive_wet_relative_risk,0,0
30,42.5,fall_winter,negative_wet_relative_risk,0,0
30,42.5,fall_winter,positive_dry_relative_risk,1,1
30,42.5,fall_winter,negative_dry_relative_risk,1,1
30,42.5,spring_summer,positive_wet_relative_risk,1,1
30,42.5,spring_summer,negative_wet_relative_risk,18,2
30,42.5,spring_summer,positive_dry_relative_risk,1,1
30,42.5,spring_summer,negative_dry_relative_risk,1,1
30,45,fall_winter,positive_wet_relative_risk,0,0
30,45,fall_winter,negative_wet_relative_risk,0,0
30,45,fall_winter,positive_dry_relative_risk,1,1
30,45,fall_winter,negative_dry_relative_risk,1,1
30,47.5,fall_winter,positive_wet_relative_risk,0.40512820512820513,0.40512820512820513
30,47.5,fall_winter,negative_wet_relative_risk,1.3504273504273503,1.3504273504273503
30,47.5,fall_winter,positive_dry_relative_risk,1,1
30,47.5,fall_winter,negative_dry_relative_risk,1,1
30,47.5,spring_summer,positive_wet_relative_risk,0,0
30,47.5,spring_summer,negative_wet_relative_risk,1.4400000000000002,1.4400000000000002
30,47.5,spring_summer,positive_dry_relative_risk,1,1
30,47.5,spring_summer,negative_dry_relative_risk,18,2
30,50,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
30,50,fall_winter,negative_wet_relative_risk,0.9002849002849004,0.9002849002849004
30,50,fall_winter,positive_dry_relative_risk,1,1
30,50,fall_winter,negative_dry_relative_risk,1,1
30,50,spring_summer,positive_wet_relative_risk,2.3736263736263736,2
30,50,spring_summer,negative_wet_relative_risk,0.7200000000000001,0.7200000000000001
30,50,spring_summer,positive_dry_relative_risk,1,1
30,50,spring_summer,negative_dry_relative_risk,18,2
30,52.5,fall_winter,positive_wet_relative_risk,0,0
30,52.5,fall_winter,negative_wet_relative_risk,0.6752136752136753,0.6752136752136753
30,52.5,fall_winter,positive_dry_relative_risk,1,1
30,52.5,fall_winter,negative_dry_relative_risk,1,1
30,52.5,spring_summer,positive_wet_relative_risk,0,0
30,52.5,spring_summer,negative_wet_relative_risk,0,0
30,52.5,spring_summer,positive_dry_relative_risk,1,1
30,52.5,spring_summer,negative_dry_relative_risk,18,2
30,55,fall_winter,positive_wet_relative_risk,0.9723076923076923,0.9723076923076923
30,55,fall_winter,negative_wet_relative_risk,0.8102564102564102,0.8102564102564102
30,55,fall_winter,positive_dry_relative_risk,1,1
30,55,fall_winter,negative_dry_relative_risk,1,1
30,55,spring_summer,positive_wet_relative_risk,3.5604395604395607,2
30,55,spring_summer,negative_wet_relative_risk,2.16,2
30,55,spring_summer,positive_dry_relative_risk,1,1
30,55,spring_summer,negative_dry_relative_risk,18,2
30,57.5,spring_summer,positive_wet_relative_risk,0,0
30,57.5,spring_summer,negative_wet_relative_risk,0,0
30,57.5,spring_summer,positive_dry_relative_risk,1,1
30,57.5,spring_summer,negative_dry_relative_risk,1,1
30,60,fall_winter,positive_wet_relative_risk,0.6076923076923078,0.6076923076923078
30,60,fall_winter,negative_wet_relative_risk,0.6752136752136753,0.6752136752136753
30,60,fall_winter,positive_dry_relative_risk,0,0
30,60,fall_winter,negative_dry_relative_risk,2.700854700854701,2
30,60,spring_summer,positive_wet_relative_risk,0,0
30,60,spring_summer,negative_wet_relative_risk,1.8000000000000003,1.8000000000000003
30,60,spring_summer,positive_dry_relative_risk,1,1
30,60,spring_summer,negative_dry_relative_risk,18,2
30,62.5,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
30,62.5,fall_winter,negative_wet_relative_risk,0,0
30,62.5,fall_winter,positive_dry_relative_risk,1,1
30,62.5,fall_winter,negative_dry_relative_risk,18,2
30,62.5,spring_summer,positive_wet_relative_risk,0,0
30,62.5,spring_summer,negative_wet_relative_risk,0,0
30,62.5,spring_summer,positive_dry_relative_risk,1,1
30,62.5,spring_summer,negative_dry_relative_risk,18,2
30,65,spring_summer,positive_wet_relative_risk,0.4521193092621664,0.4521193092621664
30,65,spring_summer,negative_wet_relative_risk,1.1314285714285715,1.1314285714285715
30,65,spring_summer,positive_dry_relative_risk,0,0
30,65,spring_summer,negative_dry_relative_risk,18,2
30,65,fall_winter,positive_wet_relative_risk,0.8102564102564103,0.8102564102564103
30,65,fall_winter,negative_wet_relative_risk,0.2250712250712251,0.2250712250712251
30,65,fall_winter,positive_dry_relative_risk,1,1
30,65,fall_winter,negative_dry_relative_risk,18,2
30,67.5,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
30,67.5,fall_winter,negative_wet_relative_risk,0,0
30,67.5,fall_winter,positive_dry_relative_risk,1,1
30,67.5,fall_winter,negative_dry_relative_risk,18,2
30,67.5,spring_summer,positive_wet_relative_risk,0,0
30,67.5,spring_summer,negative_wet_relative_risk,0.81,0.81
30,67.5,spring_summer,positive_dry_relative_risk,1,1
